proceeded	VBN
from	IN
possibilities	NNS
in	IN
faces	NNS
shaded	JJ
,	,
as	IN
they	PRP
passed	VBD
him	PRP
on	IN
the	DT
pavement	NN
,	,
by	IN
huge	JJ
beribboned	JJ
hats	NNS
,	,
or	CC
more	JJR
delicately	RB
tinted	VBN
still	RB
under	IN
the	DT
tense	JJ
silk	NN
of	IN
parasols	NNS
held	VBN
at	IN
perverse	JJ
angles	NNS
in	IN
waiting	VBG
victorias	NNS
.	.

And	CC
the	DT
Prince	NNP
's	POS
undirected	JJ
thought	NN
was	VBD
not	RB
a	DT
little	JJ
symptomatic	JJ
,	,
since	IN
,	,
though	IN
the	DT
turn	NN
of	IN
the	DT
season	NN
had	VBD
come	VBN
and	CC
the	DT
flush	NN
of	IN
the	DT
streets	NNS
begun	VBN
to	TO
fade	VB
,	,
the	DT
possibilities	NNS
of	IN
faces	NNS
,	,
on	IN
the	DT
August	NNP
afternoon	NN
,	,
were	VBD
still	RB
one	CD
of	IN
the	DT
notes	NNS
of	IN
the	DT
scene	NN
.	.

He	PRP
was	VBD
too	RB
restless	JJ
--	:
that	WDT
was	VBD
the	DT
fact	NN
--	:
for	IN
any	DT
concentration	NN
,	,
and	CC
the	DT
last	JJ
idea	NN
that	WDT
would	MD
just	RB
now	RB
have	VB
occurred	VBN
to	TO
him	PRP
in	IN
any	DT
connection	NN
was	VBD
the	DT
idea	NN
of	IN
pursuit	NN
.	.

He	PRP
had	VBD
been	VBN
pursuing	VBG
for	IN
six	CD
months	NNS
as	IN
never	RB
in	IN
his	PRP$
life	NN
before	IN
,	,
and	CC
what	WP
had	VBD
actually	RB
unsteadied	JJ
him	PRP
,	,
as	IN
we	PRP
join	VBP
him	PRP
,	,
was	VBD
the	DT
sense	NN
of	IN
how	WRB
he	PRP
had	VBD
been	VBN
justified	JJ
.	.

Capture	NN
had	VBD
crowned	VBN
the	DT
pursuit	NN
--	:
or	CC
success	NN
,	,
as	IN
he	PRP
would	MD
otherwise	RB
have	VB
put	VBN
it	PRP
,	,
had	VBD
rewarded	VBN
virtue	NN
;	:
whereby	WRB
the	DT
consciousness	NN
of	IN
these	DT
things	NNS
made	VBD
him	PRP
,	,
for	IN
the	DT
hour	NN
,	,
rather	RB
serious	JJ
than	IN
gay	JJ
.	.

A	DT
sobriety	NN
that	WDT
might	MD
have	VB
consorted	VBN
with	IN
failure	NN
sat	VBD
in	IN
his	PRP$
handsome	JJ
face	NN
,	,
constructively	RB
regular	JJ
and	CC
grave	JJ
,	,
yet	RB
at	IN
the	DT
same	JJ
time	NN
oddly	RB
and	CC
,	,
as	IN
might	MD
be	VB
,	,
functionally	RB
almost	RB
radiant	JJ
,	,
with	IN
its	PRP$
dark	JJ
blue	JJ
eyes	NNS
,	,
its	PRP$
dark	JJ
brown	JJ
moustache	NN
and	CC
its	PRP$
expression	NN
no	RB
more	RBR
sharply	RB
``	``
foreign	JJ
''	''
to	TO
an	DT
English	JJ
view	NN
than	IN
to	TO
have	VB
caused	VBN
it	PRP
sometimes	RB
to	TO
be	VB
observed	VBN
of	IN
him	PRP
with	IN
a	DT
shallow	JJ
felicity	NN
that	IN
he	PRP
looked	VBD
like	IN
a	DT
``	``
refined	JJ
''	''
Irishman	NN
.	.

What	WDT
had	VBD
happened	VBN
was	VBD
that	IN
shortly	RB
before	RB
,	,
at	IN
three	CD
o'clock	RB
,	,
his	PRP$
fate	NN
had	VBD
practically	RB
been	VBN
sealed	VBN
,	,
and	CC
that	IN
even	RB
when	WRB
one	CD
pretended	VBD
to	TO
no	DT
quarrel	VB
with	IN
it	PRP
the	DT
moment	NN
had	VBD
something	NN
of	IN
the	DT
grimness	NN
of	IN
a	DT
crunched	VBN
key	NN
in	IN
the	DT
strongest	JJS
lock	NN
that	WDT
could	MD
be	VB
made	VBN
.	.

There	EX
was	VBD
nothing	NN
to	TO
do	VB
as	RB
yet	RB
,	,
further	RB
,	,
but	CC
feel	VBP
what	WP
one	CD
had	VBD
done	VBN
,	,
and	CC
our	PRP$
personage	NN
felt	VBD
it	PRP
while	IN
he	PRP
aimlessly	RB
wandered	VBD
.	.

It	PRP
was	VBD
already	RB
as	IN
if	IN
he	PRP
were	VBD
married	VBN
,	,
so	RB
definitely	RB
had	VBD
the	DT
solicitors	NNS
,	,
at	IN
three	CD
o'clock	RB
,	,
enabled	VBD
the	DT
date	NN
to	TO
be	VB
fixed	VBN
,	,
and	CC
by	IN
so	RB
few	JJ
days	NNS
was	VBD
that	IN
date	NN
now	RB
distant	JJ
.	.

He	PRP
was	VBD
to	TO
dine	VB
at	IN
half-past	JJ
eight	CD
o'clock	RB
with	IN
the	DT
young	JJ
lady	NN
on	IN
whose	WP$
behalf	NN
,	,
and	CC
on	IN
whose	WP$
father	NN
's	POS
,	,
the	DT
London	NNP
lawyers	NNS
had	VBD
reached	VBN
an	DT
inspired	JJ
harmony	NN
with	IN
his	PRP$
own	JJ
man	NN
of	IN
business	NN
,	,
poor	JJ
Calderoni	NNP
,	,
fresh	JJ
from	IN
Rome	NNP
and	CC
now	RB
apparently	RB
in	IN
the	DT
wondrous	JJ
situation	NN
of	IN
being	VBG
``	``
shown	VBN
London	NNP
,	,
''	''
before	IN
promptly	RB
leaving	VBG
it	PRP
again	RB
,	,
by	IN
Mr.	NNP
Verver	NNP
himself	PRP
,	,
Mr.	NNP
Verver	NNP
whose	WP$
easy	JJ
way	NN
with	IN
his	PRP$
millions	NNS
had	VBD
taxed	VBN
to	TO
such	JJ
small	JJ
purpose	NN
,	,
in	IN
the	DT
arrangements	NNS
,	,
the	DT
principle	NN
of	IN
reciprocity	NN
.	.

The	DT
reciprocity	NN
with	IN
which	WDT
the	DT
Prince	NNP
was	VBD
during	IN
these	DT
minutes	NNS
most	RBS
struck	VBN
was	VBD
that	DT
of	IN
Calderoni	NNP
's	POS
bestowal	NN
of	IN
his	PRP$
company	NN
for	IN
a	DT
view	NN
of	IN
the	DT
lions	NNS
.	.

If	IN
there	EX
was	VBD
one	CD
thing	NN
in	IN
the	DT
world	NN
the	DT
young	JJ
man	NN
,	,
at	IN
this	DT
juncture	NN
,	,
clearly	RB
intended	VBN
,	,
it	PRP
was	VBD
to	TO
be	VB
much	RB
more	RBR
decent	JJ
as	IN
a	DT
son-in-law	NN
than	IN
lots	NNS
of	IN
fellows	NNS
he	PRP
could	MD
think	VB
of	IN
had	VBD
shown	VBN
themselves	PRP
in	IN
that	DT
character	NN
.	.

He	PRP
thought	VBD
of	IN
these	DT
fellows	NNS
,	,
from	IN
whom	WP
he	PRP
was	VBD
so	RB
to	TO
differ	VB
,	,
in	IN
English	NNP
;	:
he	PRP
used	VBD
,	,
mentally	RB
,	,
the	DT
English	NNP
term	NN
to	TO
describe	VB
his	PRP$
difference	NN
,	,
for	IN
,	,
familiar	JJ
with	IN
the	DT
tongue	NN
from	IN
his	PRP$
earliest	JJS
years	NNS
,	,
so	RB
that	IN
no	DT
note	NN
of	IN
strangeness	NN
remained	VBD
with	IN
him	PRP
either	DT
for	IN
lip	NN
or	CC
for	IN
ear	NN
,	,
he	PRP
found	VBD
it	PRP
convenient	JJ
,	,
in	IN
life	NN
,	,
for	IN
the	DT
greatest	JJS
number	NN
of	IN
relations	NNS
.	.

He	PRP
found	VBD
it	PRP
convenient	JJ
,	,
oddly	RB
,	,
even	RB
for	IN
his	PRP$
relation	NN
with	IN
himself	PRP
--	:
though	IN
not	RB
unmindful	JJ
that	IN
there	EX
might	MD
still	RB
,	,
as	IN
time	NN
went	VBD
on	IN
,	,
be	VB
others	NNS
,	,
including	VBG
a	DT
more	RBR
intimate	JJ
degree	NN
of	IN
that	DT
one	CD
,	,
that	WDT
would	MD
seek	VB
,	,
possibly	RB
with	IN
violence	NN
,	,
the	DT
larger	JJR
or	CC
the	DT
finer	JJ
issue	NN
--	:
which	WDT
was	VBD
it	PRP
?	.

--	:
of	IN
the	DT
vernacular	JJ
.	.

Miss	NNP
Verver	NNP
had	VBD
told	VBN
him	PRP
he	PRP
spoke	VBD
English	NNP
too	RB
well	RB
--	:
it	PRP
was	VBD
his	PRP$
only	JJ
fault	NN
,	,
and	CC
he	PRP
had	VBD
not	RB
been	VBN
able	JJ
to	TO
speak	VB
worse	JJR
even	RB
to	TO
oblige	VB
her	PRP
.	.

``	``
When	WRB
I	PRP
speak	VBP
worse	JJR
,	,
you	PRP
see	VBP
,	,
I	PRP
speak	VBP
French	NNP
,	,
''	''
he	PRP
had	VBD
said	VBN
;	:
intimating	VBG
thus	RB
that	IN
there	EX
were	VBD
discriminations	NNS
,	,
doubtless	NN
of	IN
the	DT
invidious	JJ
kind	NN
,	,
for	IN
which	WDT
that	WDT
language	NN
was	VBD
the	DT
most	RBS
apt	JJ
.	.

The	DT
girl	NN
had	VBD
taken	VBN
this	DT
,	,
she	PRP
let	VBD
him	PRP
know	VB
,	,
as	IN
a	DT
reflection	NN
on	IN
her	PRP$
own	JJ
French	JJ
,	,
which	WDT
she	PRP
had	VBD
always	RB
so	RB
dreamed	VBN
of	IN
making	VBG
good	JJ
,	,
of	IN
making	VBG
better	JJR
;	:
to	TO
say	VB
nothing	NN
of	IN
his	PRP$
evident	JJ
feeling	NN
that	IN
the	DT
idiom	NN
supposed	VBN
a	DT
cleverness	NN
she	PRP
was	VBD
not	RB
a	DT
person	NN
to	TO
rise	VB
to	TO
.	.

The	DT
Prince	NNP
's	POS
answer	NN
to	TO
such	JJ
remarks	NNS
--	:
genial	JJ
,	,
charming	JJ
,	,
like	IN
every	DT
answer	NN
the	DT
parties	NNS
to	TO
his	PRP$
new	JJ
arrangement	NN
had	VBD
yet	RB
had	VBN
from	IN
him	PRP
--	:
was	VBD
that	IN
he	PRP
was	VBD
practising	VBG
his	PRP$
American	JJ
in	IN
order	NN
to	TO
converse	VB
properly	RB
,	,
on	IN
equal	JJ
terms	NNS
as	IN
it	PRP
were	VBD
,	,
with	IN
Mr.	NNP
Verver	NNP
.	.

His	PRP$
prospective	JJ
father-in-law	NN
had	VBD
a	DT
command	NN
of	IN
it	PRP
,	,
he	PRP
said	VBD
,	,
that	WDT
put	VBD
him	PRP
at	IN
a	DT
disadvantage	NN
in	IN
any	DT
discussion	NN
;	:
besides	IN
which	WDT
--	:
well	RB
,	,
besides	IN
which	WDT
he	PRP
had	VBD
made	VBN
to	TO
the	DT
girl	NN
the	DT
observation	NN
that	IN
positively	RB
,	,
of	IN
all	PDT
his	PRP$
observations	NNS
yet	RB
,	,
had	VBD
most	RBS
finely	RB
touched	VBD
her	PRP
.	.

``	``
You	PRP
know	VBP
I	PRP
think	VB
he	PRP
's	VBZ
a	DT
REAL	NN
galantuomo	NN
--	:
`	``
and	CC
no	DT
mistake	NN
.	.
'	''

There	EX
are	VBP
plenty	NN
of	IN
sham	NN
ones	NNS
about	RB
.	.

He	PRP
seems	VBZ
to	TO
me	PRP
simply	RB
the	DT
best	JJS
man	NN
I	PRP
've	VBP
ever	RB
seen	VBN
in	IN
my	PRP$
life	NN
.	.
''	''

``	``
Well	UH
,	,
my	PRP$
dear	RB
,	,
why	WRB
should	MD
n't	RB
he	PRP
be	VB
?	.
''	''

the	DT
girl	NN
had	VBD
gaily	RB
inquired	VBN
.	.

It	PRP
was	VBD
this	DT
,	,
precisely	RB
,	,
that	WDT
had	VBD
set	VBN
the	DT
Prince	NNP
to	TO
think	VB
.	.

The	DT
things	NNS
,	,
or	CC
many	JJ
of	IN
them	PRP
,	,
that	WDT
had	VBD
made	VBN
Mr.	NNP
Verver	NNP
what	WP
he	PRP
was	VBD
seemed	VBN
practically	RB
to	TO
bring	VB
a	DT
charge	NN
of	IN
waste	NN
against	IN
the	DT
other	JJ
things	NNS
that	WDT
,	,
with	IN
the	DT
other	JJ
people	NNS
known	VBN
to	TO
the	DT
young	JJ
man	NN
,	,
had	VBD
failed	VBN
of	IN
such	PDT
a	DT
result	NN
.	.

``	``
Why	WRB
,	,
his	PRP$
`	``
form	NN
,	,
'	''
''	''
he	PRP
had	VBD
returned	VBN
,	,
``	``
might	MD
have	VB
made	VBN
one	CD
doubt	NN
.	.
''	''

``	``
Father	NNP
's	POS
form	NN
?	.
''	''

She	PRP
had	VBD
n't	RB
seen	VBN
it	PRP
.	.

``	``
It	PRP
strikes	VBZ
me	PRP
he	PRP
has	VBZ
n't	RB
got	VBD
any	DT
.	.
''	''

``	``
He	PRP
has	VBZ
n't	RB
got	VBD
mine	NN
--	:
he	PRP
has	VBZ
n't	RB
even	RB
got	VBD
yours	PRP$
.	.
''	''

``	``
Thank	VB
you	PRP
for	IN
`	``
even	RB
'	''
!	.
''	''

the	DT
girl	NN
had	VBD
laughed	VBN
at	IN
him	PRP
.	.

``	``
Oh	UH
,	,
yours	PRP$
,	,
my	PRP$
dear	RB
,	,
is	VBZ
tremendous	JJ
.	.

But	CC
your	PRP$
father	NN
has	VBZ
his	PRP$
own	JJ
.	.

I	PRP
've	VBP
made	VBN
that	IN
out	RB
.	.

So	RB
do	VBP
n't	RB
doubt	VB
it	PRP
.	.

It	PRP
's	VBZ
where	WRB
it	PRP
has	VBZ
brought	VBN
him	PRP
out	RP
--	:
that	DT
's	VBZ
the	DT
point	NN
.	.
''	''

``	``
It	PRP
's	VBZ
his	PRP$
goodness	NN
that	WDT
has	VBZ
brought	VBN
him	PRP
out	RP
,	,
''	''
our	PRP$
young	JJ
woman	NN
had	VBD
,	,
at	IN
this	DT
,	,
objected	VBD
.	.

``	``
Ah	UH
,	,
darling	NN
,	,
goodness	NN
,	,
I	PRP
think	VBP
,	,
never	RB
brought	VBD
anyone	NN
out	RP
.	.

Goodness	NN
,	,
when	WRB
it	PRP
's	VBZ
real	JJ
,	,
precisely	RB
,	,
rather	RB
keeps	VBZ
people	NNS
in	IN
.	.
''	''

He	PRP
had	VBD
been	VBN
interested	JJ
in	IN
his	PRP$
discrimination	NN
,	,
which	WDT
amused	VBD
him	PRP
.	.

``	``
No	UH
,	,
it	PRP
's	VBZ
his	PRP$
WAY	NN
.	.

It	PRP
belongs	VBZ
to	TO
him	PRP
.	.
''	''

But	CC
she	PRP
had	VBD
wondered	VBN
still	RB
.	.

``	``
It	PRP
's	VBZ
the	DT
American	JJ
way	NN
.	.

That	DT
's	VBZ
all	DT
.	.
''	''

``	``
Exactly	RB
--	:
it	PRP
's	VBZ
all	DT
.	.

It	PRP
's	VBZ
all	RB
,	,
I	PRP
say	VBP
!	.

It	PRP
fits	VBZ
him	PRP
--	:
so	IN
it	PRP
must	MD
be	VB
good	JJ
for	IN
something	NN
.	.
''	''

``	``
Do	VBP
you	PRP
think	VB
it	PRP
would	MD
be	VB
good	JJ
for	IN
you	PRP
?	.
''	''

Maggie	NNP
Verver	NNP
had	VBD
smilingly	RB
asked	VBN
.	.

To	TO
which	WDT
his	PRP$
reply	NN
had	VBD
been	VBN
just	RB
of	IN
the	DT
happiest	JJS
.	.

``	``
I	PRP
do	VBP
n't	RB
feel	VB
,	,
my	PRP$
dear	RB
,	,
if	IN
you	PRP
really	RB
want	VBP
to	TO
know	VB
,	,
that	IN
anything	NN
much	RB
can	MD
now	RB
either	RB
hurt	VB
me	PRP
or	CC
help	VB
me	PRP
.	.

Such	JJ
as	IN
I	PRP
am	VBP
--	:
but	CC
you	PRP
'll	MD
see	VB
for	IN
yourself	PRP
.	.

Say	VB
,	,
however	RB
,	,
I	PRP
am	VBP
a	DT
galantuomo	NN
--	:
which	WDT
I	PRP
devoutly	RB
hope	VBP
:	:
I	PRP
'm	VBP
like	IN
a	DT
chicken	NN
,	,
at	IN
best	JJS
,	,
chopped	VBN
up	RB
and	CC
smothered	VBN
in	IN
sauce	NN
;	:
cooked	VBN
down	RP
as	IN
a	DT
creme	FW
de	FW
volaille	FW
,	,
with	IN
half	PDT
the	DT
parts	NNS
left	VBD
out	RP
.	.

Your	PRP$
father	NN
's	POS
the	DT
natural	JJ
fowl	NN
running	VBG
about	IN
the	DT
bassecour	NN
.	.

His	PRP$
feathers	NNS
,	,
movements	NNS
,	,
his	PRP$
sounds	NNS
--	:
those	DT
are	VBP
the	DT
parts	NNS
that	IN
,	,
with	IN
me	PRP
,	,
are	VBP
left	VBN
out	RP
.	.
''	''

``	``
All	DT
,	,
as	IN
a	DT
matter	NN
of	IN
course	NN
--	:
since	IN
you	PRP
ca	MD
n't	RB
eat	VB
a	DT
chicken	NN
alive	JJ
!	.
''	''

The	DT
Prince	NNP
had	VBD
not	RB
been	VBN
annoyed	VBN
at	IN
this	DT
,	,
but	CC
he	PRP
had	VBD
been	VBN
positive	JJ
.	.

``	``
Well	UH
,	,
I	PRP
'm	VBP
eating	VBG
your	PRP$
father	NN
alive	JJ
--	:
which	WDT
is	VBZ
the	DT
only	JJ
way	NN
to	TO
taste	VB
him	PRP
.	.

I	PRP
want	VBP
to	TO
continue	VB
,	,
and	CC
as	IN
it	PRP
's	VBZ
when	WRB
he	PRP
talks	VBZ
American	JJ
that	IN
he	PRP
is	VBZ
most	RBS
alive	JJ
,	,
so	IN
I	PRP
must	MD
also	RB
cultivate	VB
it	PRP
,	,
to	TO
get	VB
my	PRP$
pleasure	NN
.	.

He	PRP
could	MD
n't	RB
make	VB
one	CD
like	IN
him	PRP
so	RB
much	RB
in	IN
any	DT
other	JJ
language	NN
.	.
''	''

It	PRP
mattered	VBD
little	JJ
that	IN
the	DT
girl	NN
had	VBD
continued	VBN
to	TO
demur	VB
--	:
it	PRP
was	VBD
the	DT
mere	JJ
play	NN
of	IN
her	PRP$
joy	NN
.	.

``	``
I	PRP
think	VBP
he	PRP
could	MD
make	VB
you	PRP
like	IN
him	PRP
in	IN
Chinese	NNP
.	.
''	''

``	``
It	PRP
would	MD
be	VB
an	DT
unnecessary	JJ
trouble	NN
.	.

What	WP
I	PRP
mean	VBP
is	VBZ
that	IN
he	PRP
's	VBZ
a	DT
kind	NN
of	IN
result	NN
of	IN
his	PRP$
inevitable	JJ
tone	NN
.	.

My	PRP$
liking	NN
is	VBZ
accordingly	RB
FOR	IN
the	DT
tone	NN
--	:
which	WDT
has	VBZ
made	VBN
him	PRP
possible	JJ
.	.
''	''

``	``
Oh	UH
,	,
you	PRP
'll	MD
hear	VB
enough	RB
of	IN
it	PRP
,	,
''	''
she	PRP
laughed	VBD
,	,
``	``
before	IN
you	PRP
've	VBP
done	VBN
with	IN
us	PRP
.	.
''	''

Only	RB
this	DT
,	,
in	IN
truth	NN
,	,
had	VBD
made	VBN
him	PRP
frown	VB
a	DT
little	JJ
.	.

``	``
What	WP
do	VBP
you	PRP
mean	VB
,	,
please	VB
,	,
by	IN
my	PRP$
having	VBG
`	``
done	VBN
'	''
with	IN
you	PRP
?	.
''	''

``	``
Why	WRB
,	,
found	VBN
out	IN
about	IN
us	PRP
all	DT
there	EX
is	VBZ
to	TO
find	VB
.	.
''	''

He	PRP
had	VBD
been	VBN
able	JJ
to	TO
take	VB
it	PRP
indeed	RB
easily	RB
as	IN
a	DT
joke	NN
.	.

``	``
Ah	UH
,	,
love	NN
,	,
I	PRP
began	VBD
with	IN
that	DT
.	.

I	PRP
know	VBP
enough	RB
,	,
I	PRP
feel	VBP
,	,
never	RB
to	TO
be	VB
surprised	VBN
.	.

It	PRP
's	VBZ
you	PRP
yourselves	VBZ
meanwhile	RB
,	,
''	''
he	PRP
continued	VBD
,	,
``	``
who	WP
really	RB
know	VBP
nothing	NN
.	.

There	EX
are	VBP
two	CD
parts	NNS
of	IN
me	PRP
''	''
--	:
yes	RB
,	,
he	PRP
had	VBD
been	VBN
moved	VBN
to	TO
go	VB
on	IN
.	.

``	``
One	CD
is	VBZ
made	VBN
up	RP
of	IN
the	DT
history	NN
,	,
the	DT
doings	NNS
,	,
the	DT
marriages	NNS
,	,
the	DT
crimes	NNS
,	,
the	DT
follies	NNS
,	,
the	DT
boundless	JJ
betises	NNS
of	IN
other	JJ
people	NNS
--	:
especially	RB
of	IN
their	PRP$
infamous	JJ
waste	NN
of	IN
money	NN
that	WDT
might	MD
have	VB
come	VBN
to	TO
me	PRP
.	.

Those	DT
things	NNS
are	VBP
written	VBN
--	:
literally	RB
in	IN
rows	NNS
of	IN
volumes	NNS
,	,
in	IN
libraries	NNS
;	:
are	VBP
as	IN
public	JJ
as	IN
they	PRP
're	VBP
abominable	JJ
.	.

Everybody	NN
can	MD
get	VB
at	IN
them	PRP
,	,
and	CC
you	PRP
've	VBP
,	,
both	DT
of	IN
you	PRP
,	,
wonderfully	RB
,	,
looked	VBD
them	PRP
in	IN
the	DT
face	NN
.	.

But	CC
there	EX
's	VBZ
another	DT
part	NN
,	,
very	RB
much	RB
smaller	JJR
doubtless	JJ
,	,
which	WDT
,	,
such	JJ
as	IN
it	PRP
is	VBZ
,	,
represents	VBZ
my	PRP$
single	JJ
self	NN
,	,
the	DT
unknown	JJ
,	,
unimportant	JJ
,	,
unimportant	JJ
--	:
unimportant	JJ
save	VB
to	TO
YOU	PRP
--	:
personal	JJ
quantity	NN
.	.

About	IN
this	DT
you	PRP
've	VBP
found	VBN
out	RP
nothing	NN
.	.
''	''

``	``
Luckily	RB
,	,
my	PRP$
dear	RB
,	,
''	''
the	DT
girl	NN
had	VBD
bravely	RB
said	VBN
;	:
``	``
for	IN
what	WP
then	RB
would	MD
become	VB
,	,
please	VB
,	,
of	IN
the	DT
promised	VBN
occupation	NN
of	IN
my	PRP$
future	NN
?	.
''	''

The	DT
young	JJ
man	NN
remembered	VBD
even	RB
now	RB
how	WRB
extraordinarily	RB
CLEAR	JJ
--	:
he	PRP
could	MD
n't	RB
call	VB
it	PRP
anything	NN
else	RB
--	:
she	PRP
had	VBD
looked	VBN
,	,
in	IN
her	PRP$
prettiness	NN
,	,
as	IN
she	PRP
had	VBD
said	VBD
it	PRP
.	.

He	PRP
also	RB
remembered	VBD
what	WP
he	PRP
had	VBD
been	VBN
moved	VBN
to	TO
reply	VB
.	.

``	``
The	DT
happiest	JJS
reigns	NNS
,	,
we	PRP
are	VBP
taught	VBN
,	,
you	PRP
know	VBP
,	,
are	VBP
the	DT
reigns	NNS
without	IN
any	DT
history	NN
.	.
''	''

``	``
Oh	UH
,	,
I	PRP
'm	VBP
not	RB
afraid	JJ
of	IN
history	NN
!	.
''	''

She	PRP
had	VBD
been	VBN
sure	JJ
of	IN
that	DT
.	.

``	``
Call	VB
it	PRP
the	DT
bad	JJ
part	NN
,	,
if	IN
you	PRP
like	VBP
--	:
yours	PRP$
certainly	RB
sticks	VBZ
out	IN
of	IN
you	PRP
.	.

What	WP
was	VBD
it	PRP
else	RB
,	,
''	''
Maggie	NNP
Verver	NNP
had	VBD
also	RB
said	VBD
,	,
``	``
that	DT
made	VBD
me	PRP
originally	RB
think	VBP
of	IN
you	PRP
?	.

It	PRP
was	VBD
n't	RB
--	:
as	IN
I	PRP
should	MD
suppose	VB
you	PRP
must	MD
have	VB
seen	VBN
--	:
what	WP
you	PRP
call	VBP
your	PRP$
unknown	JJ
quantity	NN
,	,
your	PRP$
particular	JJ
self	NN
.	.

It	PRP
was	VBD
the	DT
generations	NNS
behind	IN
you	PRP
,	,
the	DT
follies	NNS
and	CC
the	DT
crimes	NNS
,	,
the	DT
plunder	NN
and	CC
the	DT
waste	NN
--	:
the	DT
wicked	JJ
Pope	NNP
,	,
the	DT
monster	NN
most	JJS
of	IN
all	DT
,	,
whom	WP
so	RB
many	JJ
of	IN
the	DT
volumes	NNS
in	IN
your	PRP$
family	NN
library	NN
are	VBP
all	DT
about	RB
.	.

If	IN
I	PRP
've	VBP
read	VBN
but	CC
two	CD
or	CC
three	CD
yet	RB
,	,
I	PRP
shall	MD
give	VB
myself	PRP
up	RP
but	CC
the	DT
more	JJR
--	:
as	RB
soon	RB
as	IN
I	PRP
have	VBP
time	NN
--	:
to	TO
the	DT
rest	NN
.	.

Where	WRB
,	,
therefore	RB
''	''
--	:
she	PRP
had	VBD
put	VBN
it	PRP
to	TO
him	PRP
again	RB
--	:
``	``
without	IN
your	PRP$
archives	NNS
,	,
annals	NN
,	,
infamies	NNS
,	,
